Category;Description;Nutrient Data Bank Number;Data.Alpha Carotene;Data.Ash;Data.Beta Carotene;Data.Beta Cryptoxanthin;Data.Carbohydrate;Data.Cholesterol;Data.Choline;Data.Fiber;Data.Kilocalories;Data.Lutein and Zeaxanthin;Data.Lycopene;Data.Manganese;Data.Niacin;Data.Pantothenic Acid;Data.Protein;Data.Refuse Percentage;Data.Retinol;Data.Riboflavin;Data.Selenium;Data.Sugar Total;Data.Thiamin;Data.Water;Data.Fat.Monosaturated Fat;Data.Fat.Polysaturated Fat;Data.Fat.Saturated Fat;Data.Fat.Total Lipid;Data.Household Weights.1st Household Weight;Data.Household Weights.1st Household Weight Description;Data.Household Weights.2nd Household Weight;Data.Household Weights.2nd Household Weight Description;Data.Major Minerals.Calcium;Data.Major Minerals.Copper;Data.Major Minerals.Iron;Data.Major Minerals.Magnesium;Data.Major Minerals.Phosphorus;Data.Major Minerals.Potassium;Data.Major Minerals.Sodium;Data.Major Minerals.Zinc;Data.Vitamins.Vitamin A - IU;Data.Vitamins.Vitamin A - RAE;Data.Vitamins.Vitamin B12;Data.Vitamins.Vitamin B6;Data.Vitamins.Vitamin C;Data.Vitamins.Vitamin E;Data.Vitamins.Vitamin K;;;;;;;;
LAMB;"LAMB,DOM,RIB,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD";17241;0;0.95;0;0;0.0;96;0;0.0;341;0;0;0.021;6.67;0.64;21.82;30;0;0.21;22.3;0.0;0.09;49.59;11.59;1.99;11.66;27.53;248.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;22;0.117;1.62;20;170;277;74;3.62;0;0;2.22;0.12;0.0;;;;;;;;
LAMB;"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,RAW";17242;0;0.91;0;0;0.0;71;0;0.0;244;0;0;0.02;5.62;0.68;17.07;22;0;0.21;19.7;0.0;0.11;63.36;7.76;1.52;8.1;18.96;28.35;1 oz;454;1 lb;16;0.1;1.53;21;163;237;63;4.12;0;0;2.57;0.14;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,BRSD";17243;0;1.44;0;0;0.0;117;0;0.0;338;0;0;0.026;6.15;0.61;29.46;27;0;0.22;33.8;0.0;0.07;45.46;9.72;1.88;9.71;23.57;213.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;27;0.126;2.39;25;193;261;74;6.8;0;0;2.78;0.11;0.0;;;;;;;;
LAMB;"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD";17244;0;1.21;0;0;0.0;95;0;0.0;268;0;0;0.024;6.49;0.68;23.84;26;0;0.26;26.5;0.0;0.1;56.7;7.75;1.34;7.53;18.39;242.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;23;0.126;1.83;25;201;335;82;5.58;0;0;2.78;0.14;0.0;;;;;;;;
LAMB;"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD";17245;0;1.22;0;0;0.0;91;0;0.0;269;0;0;0.022;6.04;0.7;22.7;24;0;0.24;26.4;0.0;0.09;56.98;7.79;1.56;7.98;19.08;263.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;20;0.108;1.97;23;185;251;66;5.44;0;0;2.65;0.13;0.0;;;;;;;;
LAMB;"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,RAW";17246;0;0.92;0;0;0.0;70;0;0.0;244;0;0;0.02;6.08;0.69;17.19;18;0;0.22;19.8;0.0;0.11;63.3;7.77;1.5;8.24;18.94;28.35;1 oz;84;1 steak; excluding refuse (yield from 1 raw steak; with refuse; weighing 102 g);14;0.104;1.58;22;162;244;61;3.52;0;0;2.47;0.13;;;;;;;;
LAMB;"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD";17247;0;1.12;0;0;0.0;120;0;0.0;337;0;0;0.023;6.61;0.61;31.1;21;0;0.25;37.9;0.0;0.07;44.92;9.63;1.6;9.21;22.65;85.0;3 oz;45;1 steak; excluding refuse (yield from 1 raw steak; with refuse; weighing 102 g);25;0.141;2.43;26;210;311;72;6.24;0;0;2.59;0.11;;;;;;;;
LAMB;"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CKD,BRLD";17248;0;1.33;0;0;0.0;96;0;0.0;269;0;0;0.024;6.99;0.68;24.91;20;0;0.27;28.1;0.0;0.1;55.77;7.38;1.46;7.66;18.05;85.0;3 oz;59;1 steak; excluding refuse (yield from 1 raw steak; with refuse; weighing 102 g);18;0.135;2.12;27;200;314;78;5.01;0;0;2.88;0.12;;;;;;;;
LAMB;"LAMB,DOM,SHLDR,ARM,LN&FAT,1/8""FAT,CHOIC,RSTD";17249;0;1.23;0;0;0.0;91;0;0.0;267;0;0;0.022;6.62;0.71;22.93;18;0;0.25;25.8;0.0;0.09;57.07;7.68;1.5;8.04;18.75;284.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;17;0.114;2.05;23;185;262;65;4.58;0;0;2.56;0.13;0.0;;;;;;;;
LAMB;"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,RAW";17250;0;0.91;0;0;0.0;71;0;0.0;244;0;0;0.02;5.4;0.68;17.01;25;0;0.21;19.6;0.0;0.11;63.39;7.76;1.54;8.04;18.97;28.35;1 oz;454;1 lb;17;0.098;1.5;21;163;234;63;4.4;0;0;2.62;0.14;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD";17251;0;1.55;0;0;0.0;116;0;0.0;339;0;0;0.027;6.0;0.61;28.92;29;0;0.21;33.5;0.0;0.06;45.65;9.74;1.97;9.88;23.88;207.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;27;0.121;2.38;24;187;244;75;6.98;0;0;2.84;0.11;0.0;;;;;;;;
LAMB;"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD";17252;0;1.17;0;0;0.0;95;0;0.0;267;0;0;0.024;6.33;0.67;23.48;28;0;0.25;27.8;0.0;0.09;57.01;7.88;1.3;7.49;18.5;250.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;24;0.123;1.73;24;201;341;83;5.77;0;0;2.74;0.15;0.0;;;;;;;;
LAMB;"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD";17253;0;1.21;0;0;0.0;92;0;0.0;270;0;0;0.022;5.84;0.7;22.62;26;0;0.24;25.6;0.0;0.09;56.95;7.83;1.58;7.96;19.19;256.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;21;0.107;1.95;23;185;248;67;5.72;0;0;2.68;0.13;0.0;;;;;;;;
LAMB;"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,1/8""FAT,RAW";17254;0;0.98;0;0;0.0;77;0;0.0;232;0;0;0.02;6.57;0.52;17.95;27;0;0.35;1.4;0.0;0.13;64.03;6.6;0.75;8.64;17.2;28.35;1 oz;454;1 lb;11;0.089;1.54;16;179;147;41;2.58;0;0;2.5;0.12;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,NZ,IMP,FRZ,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CKD";17255;0;1.4;0;0;0.0;106;0;0.0;270;0;0;0.023;7.31;0.53;25.26;27;0;0.41;2.0;0.0;0.11;54.8;6.96;0.88;8.76;17.98;242.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;15;0.102;2.08;19;211;161;46;3.61;0;0;2.71;0.11;0.0;;;;;;;;
LAMB;"LAMB,NZ,IMP,FRZ,FORESHANK,LN&FAT,1/8""FAT,RAW";17256;0;1.06;0;0;0.0;71;0;0.0;223;0;0;0.02;6.3;0.51;18.04;45;0;0.36;3.5;0.0;0.13;66.02;6.19;0.7;8.18;16.15;28.35;1 oz;454;1 lb;10;0.095;1.49;15;170;131;45;3.37;0;0;2.53;0.11;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,NZ,IMP,FRZ,FORESHANK,LN&FAT,1/8""FAT,CKD,BRSD";17257;0;1.61;0;0;0.0;102;0;0.0;258;0;0;0.024;6.07;0.41;26.97;50;0;0.33;5.3;0.0;0.07;56.76;6.1;0.73;7.82;15.83;168.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;14;0.102;2.07;15;175;118;47;4.8;0;0;2.44;0.08;0.0;;;;;;;;
LAMB;"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,RAW";17258;0;1.03;0;0;0.0;75;0;0.0;201;0;0;0.021;6.86;0.51;18.76;24;0;0.38;3.0;0.0;0.14;67.05;5.13;0.59;6.67;13.37;28.35;1 oz;454;1 lb;7;0.095;1.6;18;189;160;41;2.72;0;0;2.47;0.13;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CKD,RSTD";17259;0;1.41;0;0;0.0;101;0;0.0;234;0;0;0.024;7.57;0.55;25.34;25;0;0.46;4.1;0.0;0.12;59.01;5.4;0.68;6.75;13.95;253.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;9;0.105;2.13;20;221;170;44;3.67;0;0;2.61;0.13;0.0;;;;;;;;
LAMB;"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,1/8""FAT,RAW";17260;0;0.92;0;0;0.0;82;0;0.0;273;0;0;0.018;6.85;0.5;17.18;26;0;0.3;1.5;0.0;0.13;59.95;8.47;0.95;11.23;22.1;28.35;1 oz;63;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 85 g);17;0.087;1.59;15;170;128;39;1.94;0;0;2.13;0.12;;;;;;;;
LAMB;"LAMB,NZ,IMP,FRZ,LOIN,LN&FAT,1/8""FAT,CKD,BRLD";17261;0;1.34;0;0;0.0;113;0;0.0;296;0;0;0.022;7.92;0.49;24.41;28;0;0.37;2.1;0.0;0.12;52.17;8.2;0.99;10.56;21.28;85.0;3 oz;42;1 chop; excluding refuse (yield from 1 raw chop; with refuse; weighing 85 g);23;0.112;2.1;20;213;164;50;2.76;0;0;2.54;0.11;;;;;;;;
LAMB;"LAMB,NZ,IMP,FRZ,RIB,LN&FAT,1/8""FAT,RAW";17262;0;0.85;0;0;0.0;80;0;0.0;311;0;0;0.017;6.29;0.5;15.87;33;0;0.26;1.3;0.0;0.12;56.61;10.35;1.16;13.7;27.0;28.35;1 oz;454;1 lb;15;0.067;1.43;13;153;120;42;2.19;0;0;2.22;0.09;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,NZ,IMP,FRZ,RIB,LN&FAT,1/8""FAT,CKD,RSTD";17263;0;1.11;0;0;0.0;99;0;0.0;317;0;0;0.018;6.72;0.5;19.86;34;0;0.28;1.8;0.0;0.1;52.47;9.93;1.19;12.82;25.74;233.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;18;0.072;1.74;15;173;128;44;2.73;0;0;2.32;0.08;0.0;;;;;;;;
LAMB;"LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,RAW";17264;0;0.94;0;0;0.0;74;0;0.0;251;0;0;0.019;5.46;0.55;17.19;26;0;0.31;2.7;0.0;0.12;62.0;7.57;0.86;9.9;19.74;28.35;1 oz;454;1 lb;17;0.083;1.36;15;168;137;42;2.91;0;0;3.14;0.08;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CKD,BRSD";17265;0;1.63;0;0;0.0;123;0;0.0;342;0;0;0.026;6.26;0.52;29.43;20;0;0.33;4.4;0.0;0.08;43.73;9.37;1.25;11.5;24.03;233.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;27;0.106;2.16;18;200;151;52;4.76;0;0;3.47;0.07;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN&FAT,1/8""FAT,RAW";17280;0;0.88;0;0;0.0;66;0;0.0;229;0;0;0.011;4.934;0.557;17.84;20;0;0.261;7.5;0.0;0.133;64.93;6.91;0.718;8.189;16.97;28.35;1 oz;454;1 lb;13;0.145;1.43;20;168;284;74;3.67;0;0;2.47;0.339;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CKD";17281;0;0.98;0;0;0.0;87;0;0.0;256;0;0;0.013;5.441;0.816;24.52;22;0;0.332;10.1;0.0;0.123;58.71;6.711;0.66;7.94;16.82;270.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;17;0.142;1.93;22;195;301;76;4.68;0;0;2.87;0.366;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN,1/8""FAT,RAW";17282;0;0.99;0;0;0.0;64;0;0.0;142;0;0;0.013;5.595;0.618;20.25;34;0;0.293;8.6;0.0;0.149;73.22;2.53;0.276;2.54;6.18;28.35;1 oz;454;1 lb;12;0.165;1.59;22;188;320;83;4.21;0;0;2.77;0.386;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN,1/8""FAT,CKD";17283;0;1.05;0;0;0.0;87;0;0.0;201;0;0;0.014;5.812;0.876;26.71;32;0;0.36;11.0;0.0;0.131;63.75;3.857;0.418;4.048;9.63;236.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;16;0.153;2.05;24;207;318;80;5.14;0;0;3.01;0.394;0.0;;;;;;;;
LAMB;LAMB;AUS;IMP;FRSH;FAT;RAW;17284;0;0.35;0;0;0.0;77;0;0.0;648;0;0;0.0;1.753;0.263;6.27;0;0;0.107;4.0;0.0;0.057;25.08;27.975;2.844;35.353;68.87;28.35;1 oz;454;1 lb;19;0.046;0.63;7;71;112;33;1.06;0;0;0.0;0.0;;;;;;
LAMB;LAMB;AUS;IMP;FRSH;FAT;CKD;17285;0;0.45;0;0;0.0;83;0;0.0;639;0;0;0.01;2.89;0.4;9.42;0;0;0.14;5.8;0.0;0.063;24.0;26.377;2.331;34.751;66.4;248.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;27;0.065;1.11;12;114;179;51;1.48;0.171;0.0;0.0;0.0;;;;
LAMB;"LAMB,AUS,IMP,FRSH,FORESHANK,LN&FAT,1/8""FAT,RAW";17286;0;0.85;0;0;0.0;67;0;0.0;195;0;0;0.009;5.265;0.623;18.85;42;0;0.219;7.2;0.0;0.094;68.31;5.293;0.596;5.981;12.68;28.35;1 oz;454;1 lb;12;0.092;1.38;19;158;270;96;5.4;0;0;2.48;0.264;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,FORESHANK,LN&FAT,1/8""FAT,CKD,BRSD";17287;0;0.78;0;0;0.0;91;0;0.0;236;0;0;0.011;5.013;0.618;24.78;45;0;0.262;8.3;0.0;0.086;60.47;5.959;0.601;6.794;14.44;211.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;16;0.116;1.79;21;167;244;93;6.96;0;0;3.0;0.244;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,FORESHANK,LN,1/8""FAT,RAW";17288;0;0.93;0;0;0.0;66;0;0.0;123;0;0;0.01;5.82;0.68;20.83;50;0;0.237;8.0;0.0;0.1;75.13;1.712;0.241;1.344;3.81;28.35;1 oz;454;1 lb;11;0.099;1.5;20;171;295;106;6.08;0;0;2.71;0.288;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,FORESHANK,LN,1/8""FAT,CKD,BRSD";17289;0;0.83;0;0;0.0;92;0;0.0;165;0;0;0.011;5.39;0.657;27.5;53;0;0.283;9.0;0.0;0.09;66.93;2.338;0.294;1.884;5.22;180.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;14;0.125;1.91;22;177;255;100;7.93;0;0;3.2;0.257;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,RAW";17290;0;0.95;0;0;0.0;66;0;0.0;215;0;0;0.011;4.964;0.488;18.24;14;0;0.287;4.2;0.0;0.14;66.33;6.226;0.657;7.288;15.19;28.35;1 oz;454;1 lb;10;0.173;1.48;20;173;295;73;3.75;0;0;2.7;0.359;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CKD,RSTD";17291;0;1.01;0;0;0.0;88;0;0.0;244;0;0;0.014;5.383;0.919;25.16;16;0;0.386;5.7;0.0;0.126;59.65;6.087;0.615;7.091;15.13;284.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;11;0.147;2.03;23;202;309;70;4.43;0;0;3.03;0.425;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN,1/8""FAT,RAW";17292;0;1.06;0;0;0.0;64;0;0.0;135;0;0;0.013;5.56;0.53;20.46;28;0;0.32;4.6;0.0;0.155;73.98;2.19;0.251;2.081;5.23;28.35;1 oz;454;1 lb;8;0.196;1.64;23;192;329;81;4.25;0;0;3.01;0.406;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN,1/8""FAT,CKD,RSTD";17293;0;1.09;0;0;0.0;89;0;0.0;190;0;0;0.014;5.725;0.99;27.31;26;0;0.42;5.9;0.0;0.135;64.54;3.304;0.38;3.297;8.1;251.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;9;0.158;2.15;25;214;326;72;4.83;0;0;3.19;0.46;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN&FAT,1/8""FAT,RAW";17294;0;0.98;0;0;0.0;66;0;0.0;201;0;0;0.01;5.06;0.495;18.59;17;0;0.292;7.8;0.0;0.142;67.64;5.549;0.57;6.389;13.48;28.35;1 oz;454;1 lb;9;0.181;1.48;20;176;301;75;4.04;0;0;2.75;0.367;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN&FAT,1/8""FAT,CKD,RSTD";17295;0;1.03;0;0;0.0;83;0;0.0;231;0;0;0.013;5.418;0.926;25.25;20;0;0.39;10.6;0.0;0.127;60.82;5.554;0.563;6.341;13.69;277.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;10;0.138;2.01;23;203;313;67;4.49;0;0;3.04;0.429;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN,1/8""FAT,RAW";17296;0;1.08;0;0;0.0;64;0;0.0;133;0;0;0.012;5.56;0.53;20.45;28;0;0.32;8.7;0.0;0.155;74.08;2.157;0.246;2.008;5.1;28.35;1 oz;454;1 lb;7;0.202;1.61;22;191;329;81;4.5;0;0;3.01;0.406;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN,1/8""FAT,CKD,RSTD";17297;0;1.1;0;0;0.0;83;0;0.0;182;0;0;0.014;5.725;0.99;27.18;29;0;0.42;11.5;0.0;0.135;65.3;3.021;0.348;2.918;7.27;246.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;8;0.147;2.13;25;213;329;69;4.86;0;0;3.19;0.46;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,SIRLOIN HALF,BNLESS,LN&FAT,1/8""FAT,RAW";17298;0;0.87;0;0;0.0;66;0;0.0;254;0;0;0.013;4.695;0.469;17.25;2;0;0.272;8.0;0.0;0.133;62.63;8.101;0.823;9.754;20.0;28.35;1 oz;454;1 lb;12;0.148;1.5;20;167;279;70;2.95;0;0;2.57;0.339;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,SIRL HLF,BNLESS,LN&FT,1/8""FAT,CKD,RSTD";17299;0;0.96;0;0;0.0;102;0;0.0;281;0;0;0.016;5.281;0.898;24.88;2;0;0.376;11.7;0.0;0.124;56.2;7.658;0.771;9.245;19.38;306.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;15;0.173;2.06;23;199;297;78;4.24;0;0;2.98;0.415;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,SIRLOIN HALF,BNLESS,LN,1/8""FAT,RAW";17300;0;1.03;0;0;0.0;63;0;0.0;138;0;0;0.017;5.56;0.53;20.48;24;0;0.32;9.8;0.0;0.155;73.68;2.293;0.267;2.308;5.64;28.35;1 oz;454;1 lb;10;0.179;1.75;23;195;328;80;3.5;0;0;3.01;0.406;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,SIRL HALF,BNLESS,LN,1/8""FAT,CKD,RSTD";17301;0;1.05;0;0;0.0;105;0;0.0;215;0;0;0.017;5.725;0.99;27.75;17;0;0.42;13.0;0.0;0.135;62.18;4.182;0.482;4.508;10.65;259.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;13;0.194;2.24;25;214;318;83;4.76;0;0;3.19;0.46;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,SIRL CHOPS,BNLESS,LN&FAT,1/8""FAT,RAW";17302;0;0.86;0;0;0.0;66;0;0.0;208;0;0;0.014;4.996;0.49;18.33;2;0;0.288;7.1;0.0;0.14;66.86;5.878;0.649;6.898;14.38;28.35;1 oz;0;;11;0.139;1.75;22;192;308;59;3.21;0;0;2.72;0.362;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,SIRL CHPS,BNLESS,LN&FT,1/8""FT,CKD,BRLD";17303;0;0.99;0;0;0.0;85;0;0.0;235;0;0;0.015;5.433;0.929;25.75;1;0;0.391;10.1;0.0;0.128;59.95;5.567;0.595;6.414;13.83;85.0;3 oz;0;;14;0.162;2.34;25;224;336;64;4.83;0;0;3.05;0.43;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,SIRLOIN CHOPS,BNLESS,LN,1/8""FAT,RAW";17304;0;0.95;0;0;0.0;64;0;0.0;132;0;0;0.016;5.56;0.53;20.43;17;0;0.32;8.0;0.0;0.155;74.13;2.034;0.267;1.948;4.91;28.35;1 oz;0;;9;0.156;1.94;25;214;342;64;3.58;0;0;3.01;0.406;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,SIRL CHOPS,BNLESS,LN,1/8""FAT,CKD,BRLD";17305;0;1.05;0;0;0.0;85;0;0.0;188;0;0;0.015;5.725;0.99;27.63;11;0;0.42;10.8;0.0;0.135;64.08;3.177;0.396;3.159;7.8;85.0;3 oz;0;;13;0.173;2.48;26;237;354;66;5.21;0;0;3.19;0.46;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN&FAT,1/8""FAT,RAW";17306;0;0.98;0;0;0.0;65;0;0.0;195;0;0;0.015;5.167;0.502;19.17;6;0;0.298;7.4;0.0;0.145;68.46;5.146;0.591;5.813;12.56;28.35;1 oz;0;;10;0.144;1.81;23;199;318;61;3.32;0;0;2.81;0.375;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,CNTR SLCE,BNE-IN,LN&FT,1/8""FT,CKD,BRLD";17307;0;1.03;0;0;0.0;85;0;0.0;215;0;0;0.015;5.527;0.949;25.54;7;0;0.4;13.5;0.0;0.13;61.99;4.755;0.526;5.32;11.78;85.0;3 oz;0;;14;0.165;2.38;25;228;342;65;4.95;0;0;3.1;0.44;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN,1/8""FAT,RAW";17308;0;1.05;0;0;0.0;64;0;0.0;143;0;0;0.016;5.56;0.53;20.65;16;0;0.32;8.0;0.0;0.155;73.45;2.519;0.331;2.413;6.08;28.35;1 oz;0;;9;0.156;1.94;25;214;342;64;3.58;0;0;3.01;0.406;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN,1/8""FAT,CKD,BRLD";17309;0;1.08;0;0;0.0;85;0;0.0;183;0;0;0.015;5.725;0.99;26.75;14;0;0.42;14.2;0.0;0.135;64.85;3.129;0.39;3.111;7.68;85.0;3 oz;0;;13;0.173;2.48;26;237;354;66;5.21;0;0;3.19;0.46;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LOIN,LN&FAT,1/8""FAT,RAW";17310;0;0.88;0;0;0.0;66;0;0.0;203;0;0;0.013;6.652;0.615;19.32;28;0;0.29;8.2;0.0;0.169;66.8;5.374;0.54;6.401;13.38;28.35;1 oz;85;3 oz;15;0.13;1.66;22;185;302;70;2.5;0;0;1.76;0.445;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LOIN,LN&FAT,1/8""FAT,CKD,BRLD";17311;0;1.03;0;0;0.0;82;0;0.0;219;0;0;0.013;7.831;0.813;25.49;26;0;0.322;9.6;0.0;0.173;62.0;4.888;0.486;5.572;12.25;85.0;3 oz;0;;21;0.15;2.12;25;214;331;78;3.36;0;0;2.0;0.493;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LOIN,LN,1/8""FAT,RAW";17312;0;0.95;0;0;0.0;64;0;0.0;146;0;0;0.014;7.283;0.66;21.0;36;0;0.313;9.0;0.0;0.183;72.17;2.463;0.261;2.673;6.24;28.35;1 oz;85;3 oz;15;0.141;1.79;24;199;327;75;2.69;0;0;1.85;0.488;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,LOIN,LN,1/8""FAT,CKD,BRLD";17313;0;1.07;0;0;0.0;81;0;0.0;192;0;0;0.014;8.15;0.84;26.53;31;0;0.333;10.3;0.0;0.18;64.45;3.499;0.367;3.687;8.75;85.0;3 oz;0;;21;0.156;2.18;26;220;340;80;3.48;0;0;2.01;0.514;0.0;0.0;0.0;;;;;;;;
LAMB;"LAMB,AUS,IMP,FRSH,RIB,LN&FAT,1/8""FAT,RAW";17314;0;0.75;0;0;0.0;68;0;0.0;289;0;0;0.009;5.103;0.501;16.46;26;0;0.232;6.9;0.0;0.145;59.01;9.765;0.985;11.925;24.2;28.35;1 oz;454;1 lb;13;0.12;1.34;18;156;254;68;2.51;0;0;1.62;0.347;0.0;0.0;0.0;;;;;;;;
